screening_date,sex,age_at_current_charge,age_at_first_charge,p_charges,p_incarceration,p_probation,p_juv_fel_count,p_felprop_viol,p_murder,p_felassault,p_misdeassault,p_sex_offense,p_weapon,p_fta_two_year,p_fta_two_year_plus,current_violence,current_violence20,p_pending_charge,p_felony,p_misdemeanor,p_violence,total_convictions,p_arrest,p_property,p_traffic,p_drug,p_dui,p_domestic,p_stalking,p_voyeurism,p_fraud,p_stealing,p_trespass,six_month,one_year,three_year,five_year,misclassifications,general_two_year
-1.0096294218163888,0.3822416300323777,1.540823835276742,2.658575451453174,-0.3980749958503756,1.3519979847339412,-0.643499491351706,-0.1478418531069091,-0.4457832605277633,-0.0934707706533236,-0.4483184988000428,-0.6401345379744406,-0.0515743137512073,-0.2641509459761265,-0.2739312230689051,-0.0874312356595025,-1.068311489026367,-0.2793540299210827,-0.2666239979334914,-0.2794880563532562,-0.7774679895312513,-0.5899497840907826,-0.6507250943329365,-0.4637844773576304,-0.313050282542651,-0.215002281716521,-0.6532249291422759,2.834312289696049,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.5069414848357003,0.1181841807186449,1.3577008316523862,0.977824294480963,0.5376033305704704,0.3426286861998203,0.0,0
-1.1321908269386023,0.3822416300323777,-1.1727552029696506,-0.5624675876174215,-0.496521616338721,-0.7396460729168836,-0.643499491351706,-0.1478418531069091,0.878837938108985,-0.0934707706533236,-0.4483184988000428,-0.6401345379744406,-0.0515743137512073,-0.2641509459761265,-0.2739312230689051,-0.0874312356595025,0.9360565811300742,3.579687038280777,-0.6647745662761383,0.6108810374578315,-0.7774679895312513,-0.0013197981746996,-0.1958973903387362,-0.93924478985014,0.1600102121805612,-0.215002281716521,-0.6532249291422759,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,0.2576340299744718,-0.4374950545277549,1.3577008316523862,0.977824294480963,0.5376033305704704,0.3426286861998203,0.2,1
1.0667049708422889,-2.6161462316788864,-0.1777762222793067,-0.5624675876174215,0.4879445885447331,-0.7396460729168836,1.370877592872919,-0.1478418531069091,-0.4457832605277633,-0.0934707706533236,-0.4483184988000428,-0.6401345379744406,-0.0515743137512073,-0.2641509459761265,-0.2739312230689051,-0.0874312356595025,-1.068311489026367,-0.2793540299210827,0.1315265704091554,-0.5762777542902855,1.1367710193934857,-0.2956347911327411,0.4105395483201973,0.4871361476273886,-0.313050282542651,-0.215002281716521,-0.6532249291422759,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.2520829798989762,-0.4374950545277549,-0.7365392851552964,0.977824294480963,0.5376033305704704,0.3426286861998203,0.8,0
0.1943561461488861,0.3822416300323777,-0.539586760712159,-0.4513971379942975,-0.7918614778037573,-0.7396460729168836,0.027959536723169,-0.1478418531069091,-0.4457832605277633,-0.0934707706533236,-0.4483184988000428,-0.6401345379744406,-0.0515743137512073,-0.2641509459761265,-0.2739312230689051,-0.0874312356595025,-1.068311489026367,-0.2793540299210827,-0.6647745662761383,-0.5762777542902855,-0.298908237300067,-0.5899497840907826,-0.4991158596682031,-0.6222712481884669,-0.5495805299042571,-0.215002281716521,-0.386501383656769,0.7344729521471489,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.5069414848357003,-0.4374950545277549,-0.7365392851552964,-1.0226786199158695,-1.860107523773828,-2.9186114306167634,0.0,0
0.7639062052462318,0.3822416300323777,0.8172027584110373,1.3257300559756862,-0.8903080982921027,-0.7396460729168836,-0.643499491351706,-0.1478418531069091,-0.4457832605277633,-0.0934707706533236,-0.4483184988000428,0.3376052015344652,-0.0515743137512073,-0.2641509459761265,-0.2739312230689051,-0.0874312356595025,0.9360565811300742,-0.2793540299210827,-0.6647745662761383,-0.5762777542902855,-0.5381881134156592,-0.5899497840907826,-0.6507250943329365,-0.6222712481884669,-0.5495805299042571,-0.215002281716521,-0.6532249291422759,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.5069414848357003,-0.4374950545277549,-0.7365392851552964,-1.0226786199158695,-1.860107523773828,0.3426286861998203,0.0,0
0.6341353057050644,0.3822416300323777,-0.6300393953203721,-0.8956789364867934,-0.2011817548736847,-0.7396460729168836,0.027959536723169,-0.1478418531069091,-0.4457832605277633,-0.0934707706533236,0.6008946595610769,1.315344941043371,-0.0515743137512073,-0.2641509459761265,-0.2739312230689051,-0.0874312356595025,0.9360565811300742,-0.2793540299210827,-0.399340854047707,-0.5762777542902855,-0.0596283611844749,-0.2956347911327411,-0.3475066250034697,-0.4637844773576304,-0.5495805299042571,-0.215002281716521,-0.386501383656769,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.5069414848357003,-0.4374950545277549,-0.7365392851552964,-1.0226786199158695,0.5376033305704704,0.3426286861998203,1.0,0
-1.4061516148588449,0.3822416300323777,1.6312764698849551,0.4371664589906943,1.0786243114748055,-0.7396460729168836,2.713795649022669,-0.1478418531069091,-0.0042428609821805,-0.0934707706533236,0.6008946595610769,-0.6401345379744406,-0.0515743137512073,2.7902166589774557,-0.2739312230689051,-0.0874312356595025,-1.068311489026367,-0.2793540299210827,0.1315265704091554,0.3140913395208022,0.8974911432778935,-0.0013197981746996,0.7137580176496642,1.596543543443244,-0.313050282542651,1.6392439158497183,-0.6532249291422759,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.2520829798989762,-0.4374950545277549,1.3577008316523862,0.977824294480963,0.5376033305704704,0.3426286861998203,0.2,1
1.5857885690069584,0.3822416300323777,-1.0823025683614376,-0.5624675876174215,-0.5949682368270665,1.3519979847339412,-0.643499491351706,-0.1478418531069091,-0.4457832605277633,-0.0934707706533236,0.6008946595610769,-0.6401345379744406,-0.0515743137512073,-0.2641509459761265,4.622328004532937,-0.0874312356595025,0.9360565811300742,3.579687038280777,-0.5320577101619226,-0.5762777542902855,-0.5381881134156592,-0.5899497840907826,-0.6507250943329365,-0.6222712481884669,-0.5495805299042571,-0.215002281716521,-0.6532249291422759,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.5069414848357003,-0.4374950545277549,-0.7365392851552964,0.977824294480963,0.5376033305704704,0.3426286861998203,0.8,0
-1.1249813325196487,0.3822416300323777,-0.6300393953203721,-0.3403266883711736,-0.1027351343853393,-0.7396460729168836,-0.643499491351706,-0.1478418531069091,-0.4457832605277633,-0.0934707706533236,-0.4483184988000428,0.3376052015344652,-0.0515743137512073,-0.2641509459761265,4.622328004532937,-0.0874312356595025,0.9360565811300742,-0.2793540299210827,-0.399340854047707,-0.5762777542902855,0.6582112671623014,-0.5899497840907826,0.1073210789907305,0.0116758351348791,-0.5495805299042571,-0.215002281716521,0.4136692527997515,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.5069414848357003,-0.4374950545277549,1.3577008316523862,0.977824294480963,0.5376033305704704,0.3426286861998203,0.0,1
1.6218360411017272,0.3822416300323777,-0.9013972991450112,-0.8956789364867934,-0.3980749958503756,-0.7396460729168836,0.027959536723169,1.2767330401022583,-0.4457832605277633,-0.0934707706533236,-0.4483184988000428,1.315344941043371,-0.0515743137512073,-0.2641509459761265,-0.2739312230689051,-0.0874312356595025,0.9360565811300742,-0.2793540299210827,-0.6647745662761383,-0.5762777542902855,-0.298908237300067,-0.5899497840907826,-0.4991158596682031,-0.6222712481884669,-0.5495805299042571,-0.215002281716521,-0.1197778381712622,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.5069414848357003,-0.4374950545277549,-0.7365392851552964,-1.0226786199158695,-1.860107523773828,0.3426286861998203,0.6,0
0.9585625545579828,0.3822416300323777,-0.9013972991450112,-0.3403266883711736,-0.5949682368270665,1.3519979847339412,-0.643499491351706,-0.1478418531069091,-0.4457832605277633,-0.0934707706533236,1.6501078179221966,0.3376052015344652,-0.0515743137512073,-0.2641509459761265,-0.2739312230689051,-0.0874312356595025,0.9360565811300742,-0.2793540299210827,-0.6647745662761383,-0.5762777542902855,-0.7774679895312513,-0.2956347911327411,-0.8023343289976699,-0.6222712481884669,-0.5495805299042571,-0.215002281716521,-0.6532249291422759,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.5069414848357003,-0.4374950545277549,-0.7365392851552964,0.977824294480963,0.5376033305704704,0.3426286861998203,0.6,0
-0.670783184125563,0.3822416300323777,1.540823835276742,0.3260960093675702,2.7522168597766776,-0.7396460729168836,-0.643499491351706,-0.1478418531069091,-0.0042428609821805,-0.0934707706533236,-0.4483184988000428,1.315344941043371,-0.0515743137512073,1.2630328565006643,-0.2739312230689051,-0.0874312356595025,-1.068311489026367,-0.2793540299210827,2.12227941212239,0.3140913395208022,6.400928293936512,1.7645701595735492,4.352379649603265,3.0229244809207727,3.9444941699662586,1.6392439158497183,0.4136692527997515,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,0.7673510398479199,6.786335003675444,-0.7365392851552964,-1.0226786199158695,-1.860107523773828,0.3426286861998203,0.0,1
-0.4400793627190432,0.3822416300323777,0.4553922199781849,1.214659606352562,0.0941581065913514,1.3519979847339412,-0.643499491351706,-0.1478418531069091,0.878837938108985,-0.0934707706533236,-0.4483184988000428,-0.6401345379744406,-0.0515743137512073,-0.2641509459761265,-0.2739312230689051,-0.0874312356595025,0.9360565811300742,-0.2793540299210827,-0.399340854047707,-0.2794880563532562,0.1796515149311171,-0.2956347911327411,-0.0442881556740028,-0.3052977065267939,0.8696009542653794,-0.215002281716521,-0.386501383656769,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,1.022209544784644,-0.4374950545277549,1.3577008316523862,0.977824294480963,0.5376033305704704,0.3426286861998203,0.6,0
0.3169175512710998,0.3822416300323777,-0.3586814914957328,-0.4513971379942975,-0.2011817548736847,-0.7396460729168836,-0.643499491351706,-0.1478418531069091,-0.4457832605277633,-0.0934707706533236,-0.4483184988000428,-0.6401345379744406,-0.0515743137512073,-0.2641509459761265,-0.2739312230689051,-0.0874312356595025,0.9360565811300742,-0.2793540299210827,-0.6647745662761383,-0.5762777542902855,-0.7774679895312513,-0.5899497840907826,-0.8023343289976699,-0.4637844773576304,-0.5495805299042571,-0.215002281716521,0.4136692527997515,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.5069414848357003,-0.4374950545277549,-0.7365392851552964,-1.0226786199158695,0.5376033305704704,0.3426286861998203,0.6,0
1.2253138480592711,0.3822416300323777,-0.539586760712159,-0.3403266883711736,1.5708574139165328,-0.7396460729168836,0.027959536723169,-0.1478418531069091,-0.4457832605277633,-0.0934707706533236,-0.4483184988000428,-0.6401345379744406,-0.0515743137512073,-0.2641509459761265,-0.2739312230689051,-0.0874312356595025,-1.068311489026367,-0.2793540299210827,2.387713124350821,5.3595162044503,-0.298908237300067,-0.5899497840907826,2.533068833626465,-0.7807580190193034,-0.5495805299042571,-0.215002281716521,-0.6532249291422759,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.5069414848357003,-0.4374950545277549,1.3577008316523862,0.977824294480963,0.5376033305704704,0.3426286861998203,0.2,0
-0.7789256004098691,0.3822416300323777,1.8121817391013813,-0.1181857891249256,-0.3980749958503756,-0.7396460729168836,0.027959536723169,-0.1478418531069091,-0.4457832605277633,-0.0934707706533236,-0.4483184988000428,-0.6401345379744406,-0.0515743137512073,-0.2641509459761265,-0.2739312230689051,-0.0874312356595025,0.9360565811300742,-0.2793540299210827,-0.6647745662761383,-0.5762777542902855,-0.0596283611844749,-0.5899497840907826,-0.1958973903387362,-0.1468109356959574,-0.5495805299042571,3.493490113415957,-0.6532249291422759,1.7843926209215988,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.5069414848357003,-0.4374950545277549,-0.7365392851552964,-1.0226786199158695,-1.860107523773828,0.3426286861998203,0.0,0
-0.4977553180706732,0.3822416300323777,0.9076553930192504,1.43680050559881,-0.496521616338721,1.3519979847339412,0.027959536723169,-0.1478418531069091,-0.4457832605277633,-0.0934707706533236,0.6008946595610769,-0.6401345379744406,-0.0515743137512073,-0.2641509459761265,-0.2739312230689051,-0.0874312356595025,-1.068311489026367,-0.2793540299210827,-0.6647745662761383,-0.2794880563532562,-0.5381881134156592,-0.2956347911327411,-0.4991158596682031,-0.6222712481884669,-0.5495805299042571,-0.215002281716521,-0.6532249291422759,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,-0.5069414848357003,-0.4374950545277549,-0.7365392851552964,-1.0226786199158695,0.5376033305704704,0.3426286861998203,0.0,0
1.3983417141141612,0.3822416300323777,0.9981080276274634,0.2150255597444463,0.3894979680563877,1.3519979847339412,-0.643499491351706,-0.1478418531069091,-0.0042428609821805,-0.0934707706533236,-0.4483184988000428,0.3376052015344652,-0.0515743137512073,-0.2641509459761265,1.358155186131709,-0.0874312356595025,0.9360565811300742,-0.2793540299210827,-0.2666239979334914,1.2044604333318902,0.6582112671623014,-0.2956347911327411,1.016976486979131,0.8041096892890617,0.3965404595421672,-0.215002281716521,0.1469457073142446,-0.3154467166273011,-0.1153005305446765,-0.1075729107343756,-0.026169794384101,-0.1075729107343756,0.2576340299744718,1.229542651211445,1.3577008316523862,0.977824294480963,0.5376033305704704,0.3426286861998203,0.8,0
